web-scraper-order,web-scraper-start-url,userID,userID-href,name,uploads,subscribers,videoviews,country,channeltype,usercreated,grade,YouTube_Link,YouTube_Link-href,TwitterHandle,TwitterHandle-href,InstagramHandle,InstagramHandle-href,MonthlyEarnings,YearlyEarnings
1553022929-603,https://socialblade.com/youtube/top/5000/mostsubscribed,Be?ikta? Kültür Merkezi (BKM),https://socialblade.com/youtube/c/bkmonlinenetofficial,Be?ikta? Kültür Merkezi (BKM),5503,1987226,2283178244,TR,Comedy,"Jun 2nd, 2011",A-,,https://youtube.com/channel/UCoe0QD045tgbTE6bsbRGU5w,,https://instagram.com/bkmonline,,https://plus.google.com/116943068395429866177,€15.1K - €241.4K,€181.1K - €2.9M
1553022945-606,https://socialblade.com/youtube/top/5000/mostsubscribed,Jayas Kumar,https://socialblade.com/youtube/user/rajeevcenshare,Jayas Kumar,135,1987027,208931924,IN,Film,"Sep 29th, 2011",B,,https://youtube.com/channel/UCax9CJCQ6aY0bntP3mcIWKQ,,https://youtube.com/channel/UCax9CJCQ6aY0bntP3mcIWKQ,,https://plus.google.com/108574269839756515303,€1.8K - €29K,€21.8K - €348.4K
1553022921-601,https://socialblade.com/youtube/top/5000/mostsubscribed,Desi Nuskhe,https://socialblade.com/youtube/c/desinuskhe,Desi Nuskhe,289,1986512,185726020,IN,Howto,"Sep 5th, 2016",B,,https://youtube.com/channel/UCbQOFa8nIjIuH3o3TTBdF_A,null,,,https://youtube.com/channel/UCbQOFa8nIjIuH3o3TTBdF_A,€1.1K - €17.7K,€13.3K - €212.4K
1553022948-607,https://socialblade.com/youtube/top/5000/mostsubscribed,makemebad35,https://socialblade.com/youtube/c/makemebad35,makemebad35,237,1986465,296026175,US,Entertainment,"Apr 17th, 2006",B-,,https://youtube.com/channel/UCrtZO4nmCBN4C9ySmi013oA,,https://www.instagram.com/makemebad3535,,https://plus.google.com/106149306606840701858,€39 - €631,€473 - €7.6K
1553022869-590,https://socialblade.com/youtube/top/5000/mostsubscribed,Scotty Kilmer,https://socialblade.com/youtube/c/scottykilmermechanic,Scotty Kilmer,1146,1986374,512790899,US,Autos,"Aug 19th, 2007",B+,,https://youtube.com/channel/UCuxpxCCevIlF-k-K5YU8XPA,,https://twitter.com/scottymechanic,,https://plus.google.com/116589912550973943958,€7.2K - €114.8K,€86.1K - €1.4M
1553022934-604,https://socialblade.com/youtube/top/5000/mostsubscribed,Maju Trindade,https://socialblade.com/youtube/user/majuthings,Maju Trindade,186,1985686,71265706,BR,People,"Jun 13th, 2011",B-,,https://youtube.com/channel/UCGWvX8uF7JQVF7aBkGn8xpw,,https://twitter.com/majutrindade,,https://instagram.com/majutrindade/,€49 - €791,€594 - €9.5K
1553022894-596,https://socialblade.com/youtube/top/5000/mostsubscribed,Casi Bebes,https://socialblade.com/youtube/channel/UC_7-msfTSLep9r-77wgYRpQ,Casi Bebes,130,1985542,650025984,ES,,"Nov 27th, 2016",B+,,https://youtube.com/channel/UC_7-msfTSLep9r-77wgYRpQ,null,,,https://youtube.com/channel/UC_7-msfTSLep9r-77wgYRpQ,€5.7K - €90.8K,€68.1K - €1.1M
1553022913-600,https://socialblade.com/youtube/top/5000/mostsubscribed,Luisito Kingdom,https://socialblade.com/youtube/user/luisitokingdom,Luisito Kingdom,240,1985223,157037506,MX,Entertainment,"Mar 14th, 2013",B,,https://youtube.com/channel/UCSdUmOHzV6eyPd816Od-egA,,https://twitter.com/luisitorey,,https://plus.google.com/102578294761174158804,€490 - €7.8K,€5.9K - €94.1K
1553022901-597,https://socialblade.com/youtube/top/5000/mostsubscribed,Princess ToysReview,https://socialblade.com/youtube/channel/UCnbXTLf759w7i8BztCKzMAA,Princess ToysReview,691,1984988,1096039077,US,Entertainment,"Jul 1st, 2016",B+,,https://youtube.com/channel/UCnbXTLf759w7i8BztCKzMAA,null,,,https://youtube.com/channel/UCnbXTLf759w7i8BztCKzMAA,€7.2K - €115.7K,€86.8K - €1.4M
1553022885-594,https://socialblade.com/youtube/top/5000/mostsubscribed,Psych2Go,https://socialblade.com/youtube/c/psych2go,Psych2Go,545,1984539,167711190,US,Education,"Oct 5th, 2014",B,,https://youtube.com/channel/UCkJEpR7JmS36tajD34Gp4VA,,https://twitter.com/psych2go,,https://plus.google.com/111466161361660546414,€2K - €32.6K,€24.4K - €391K
1553022786-570,https://socialblade.com/youtube/top/5000/mostsubscribed,NDTV India,https://socialblade.com/youtube/user/ndtvindia,NDTV India,13515,1983333,265620490,IN,News,"Jan 19th, 2008",B+,,https://youtube.com/channel/UC9CYT9gSNLevX5ey2_6CK0Q,,https://www.facebook.com/ndtvindia,,https://twitter.com/ndtvindia,€10.1K - €162.4K,€121.8K - €1.9M
1553022889-595,https://socialblade.com/youtube/top/5000/mostsubscribed,Fun Playtime,https://socialblade.com/youtube/c/funplaytime,Fun Playtime,4,1982886,11769360,US,People,"Mar 28th, 2015",D-,,https://youtube.com/channel/UCKTOuovwnGjC7KPB5Oe8D3g,,https://youtube.com/channel/UCKTOuovwnGjC7KPB5Oe8D3g,,https://plus.google.com/110102043085735348266,€0 - €0,€0 - €0
1553022882-593,https://socialblade.com/youtube/top/5000/mostsubscribed,????? ??????,https://socialblade.com/youtube/channel/UC5G9My7ifjb3ppG0H-Q6uXA,????? ??????,167,1982840,342556404,US,People,"Mar 5th, 2016",B,,https://youtube.com/channel/UC5G9My7ifjb3ppG0H-Q6uXA,,https://twitter.com/americaforarabs,,https://www.instagram.com/americaforarabs,€597 - €9.6K,€7.2K - €114.7K
1553022848-585,https://socialblade.com/youtube/top/5000/mostsubscribed,????? ???????,https://socialblade.com/youtube/channel/UCQJmZUtLEEBJ-C_WTZjlJlg,????? ???????,528,1982840,175747324,SA,,"Jul 22nd, 2013",B,,https://youtube.com/channel/UCQJmZUtLEEBJ-C_WTZjlJlg,,https://www.facebook.com/tafser.al.ahlam,,https://plus.google.com/116301883549295666251,€1.4K - €22.1K,€16.6K - €265.3K
1553022872-591,https://socialblade.com/youtube/top/5000/mostsubscribed,Buff Dudes,https://socialblade.com/youtube/c/buffdudesofficial,Buff Dudes,515,1982182,312163118,US,Entertainment,"May 8th, 2012",B,,https://youtube.com/channel/UCKf0UqBiCQI4Ol0To9V0pKQ,,https://instagram.com/buffdudes,,https://plus.google.com/112773426824226200754,€1.5K - €24.6K,€18.5K - €295.5K
1553022858-588,https://socialblade.com/youtube/top/5000/mostsubscribed,?????,https://socialblade.com/youtube/channel/UCilxFDYiUzdwzIw3dHoLnJw,?????,536,1982147,234786503,SA,People,"Sep 12th, 2015",D-,,https://youtube.com/channel/UCilxFDYiUzdwzIw3dHoLnJw,,https://youtube.com/channel/UCilxFDYiUzdwzIw3dHoLnJw,,https://www.facebook.com/khalid.zauzau,€0 - €0,€0 - €0
1553022942-605,https://socialblade.com/youtube/top/5000/mostsubscribed,Rawvana,https://socialblade.com/youtube/c/rawvana,Rawvana,546,1981462,169281208,US,People,"Jul 24th, 2013",B,,https://youtube.com/channel/UCcWNV5ymDpqpF78L3jN47fQ,,https://instagram.com/rawvana,,https://plus.google.com/110178111670868773809,€1.3K - €20.2K,€15.1K - €242K
1553022854-587,https://socialblade.com/youtube/top/5000/mostsubscribed,Fernanda Souza,https://socialblade.com/youtube/c/fernandasouza,Fernanda Souza,106,1981054,76651984,,People,"Sep 6th, 2017",B-,,https://youtube.com/channel/UCcv4MLwdSMlAjLciytF_9xA,null,,,https://youtube.com/channel/UCcv4MLwdSMlAjLciytF_9xA,€165 - €2.6K,€2K - €31.7K
1553022862-589,https://socialblade.com/youtube/top/5000/mostsubscribed,MigosVEVO,https://socialblade.com/youtube/user/migosvevo,MigosVEVO,80,1980927,1469093102,US,Music,"Jul 8th, 2013",A,,https://youtube.com/channel/UCGIelM2Dj3zza3xyV3pL3WQ,,https://twitter.com/migosatl,,https://plus.google.com/102733949720287098692,€18.9K - €302.6K,€227K - €3.6M
1553022851-586,https://socialblade.com/youtube/top/5000/mostsubscribed,GTLive,https://socialblade.com/youtube/c/gtlive,GTLive,578,1980632,300346972,US,Games,"Sep 14th, 2015",B,,https://youtube.com/channel/UCAaegDUlb7doIKo0Rc1F08g,,https://www.twitter.com/matpatgt/,,https://instagram.com/matpatgt/,€996 - €15.9K,€12K - €191.3K
1553022827-580,https://socialblade.com/youtube/top/5000/mostsubscribed,Pocket Films - Indian Short Films,https://socialblade.com/youtube/c/pocketfilms,Pocket Films - Indian Short Films,1428,1980513,740071097,IN,Entertainment,"Apr 22nd, 2009",B+,,https://youtube.com/channel/UCWnTC8o8AycL6a2eRrKSdBg,,https://instagram.com/pocketfilmsin,,https://plus.google.com/110902764431071249894,€6.4K - €103.1K,€77.3K - €1.2M
1553022833-582,https://socialblade.com/youtube/top/5000/mostsubscribed,ClarenceNYC TV,https://socialblade.com/youtube/channel/UCOeBh24sQmLp7s2xpdMaThg,ClarenceNYC TV,158,1980038,115417856,US,,"Jul 7th, 2017",B,,https://youtube.com/channel/UCOeBh24sQmLp7s2xpdMaThg,null,,,https://youtube.com/channel/UCOeBh24sQmLp7s2xpdMaThg,€612 - €9.8K,€7.3K - €117.4K
1553022830-581,https://socialblade.com/youtube/top/5000/mostsubscribed,WigglePop,https://socialblade.com/youtube/channel/UCK_X-Yz57wkNo4xSucD7-rg,WigglePop,161,1979941,629792053,US,Comedy,"Aug 25th, 2016",B+,,https://youtube.com/channel/UCK_X-Yz57wkNo4xSucD7-rg,null,,,https://youtube.com/channel/UCK_X-Yz57wkNo4xSucD7-rg,€3.8K - €60.2K,€45.1K - €721.9K
1553022692-547,https://socialblade.com/youtube/top/5000/mostsubscribed,Dimas Gepenk,https://socialblade.com/youtube/channel/UC-ZrKLhOyohhDYm_0HGRR_A,Dimas Gepenk,22,1979614,142703969,ID,Music,"May 9th, 2017",B+,,https://youtube.com/channel/UC-ZrKLhOyohhDYm_0HGRR_A,null,,,https://youtube.com/channel/UC-ZrKLhOyohhDYm_0HGRR_A,€7.7K - €122.9K,€92.2K - €1.5M
1553022839-583,https://socialblade.com/youtube/top/5000/mostsubscribed,GLEE,https://socialblade.com/youtube/c/glee,GLEE,85,1979387,28430281,US,Entertainment,"May 21st, 2009",C+,,https://youtube.com/channel/UCJy4syu4gto29E-SJVJOHrQ,,https://www.instagram.com/gleeonfox,,https://plus.google.com/114440367914116668284,€13 - €214,€161 - €2.6K
1553022748-561,https://socialblade.com/youtube/top/5000/mostsubscribed,MotivatorForum,https://socialblade.com/youtube/c/motivatorforum,MotivatorForum,282,1978370,285061627,IN,,"Apr 11th, 2017",B+,,https://youtube.com/channel/UCunI7WT6HcBz_LktGKeNC8A,,https://www.instagram.com/ashirbad_kumar/?hl=en,,https://plus.google.com/b/112826676601359175111/112826676601359175111,€4.4K - €70.1K,€52.6K - €840.9K
1553022736-558,https://socialblade.com/youtube/top/5000/mostsubscribed,KARD,https://socialblade.com/youtube/c/kard,KARD,121,1978248,298078517,KR,Music,"Nov 10th, 2016",B,,https://youtube.com/channel/UC5OwlwvsVmf_lXHguB6OYFw,,https://twitter.com/kard_official,,https://www.instagram.com/official_kard/,€1.1K - €18K,€13.5K - €216.6K
1553022810-576,https://socialblade.com/youtube/top/5000/mostsubscribed,Slikhaar TV - Mens hair,https://socialblade.com/youtube/c/slikhaartv,Slikhaar TV - Mens hair,569,1977463,308335815,DK,Howto,"Jan 27th, 2009",B,,https://youtube.com/channel/UCC-ygwC3ZfSRhIcao8a2zyQ,,https://instagram.com/rasmusvilain,,https://plus.google.com/115662197296535448011,€449 - €7.2K,€5.4K - €86.2K
1553022813-577,https://socialblade.com/youtube/top/5000/mostsubscribed,Salice Rose,https://socialblade.com/youtube/channel/UCUTTXJRdjf-dM-EKKRWLMiA,Salice Rose,95,1977412,64179783,US,People,"Mar 21st, 2014",B,,https://youtube.com/channel/UCUTTXJRdjf-dM-EKKRWLMiA,,https://www.instagram.com/salicerose/?hl=en,,https://plus.google.com/110542544691301649555,€388 - €6.2K,€4.7K - €74.5K
1553022799-573,https://socialblade.com/youtube/top/5000/mostsubscribed,Jeff Dunham,https://socialblade.com/youtube/user/jeffdunham,Jeff Dunham,284,1977048,521357498,US,Comedy,"Dec 31st, 2006",B,,https://youtube.com/channel/UC0NaWwWghJD37rMK2AYDidg,,https://www.twitter.com/jeffdunham,,https://www.instagram.com/jeffdunham,€1.8K - €28.3K,€21.2K - €339.9K
1553022801-574,https://socialblade.com/youtube/top/5000/mostsubscribed,Don't Hug Me .I'm Scared,https://socialblade.com/youtube/c/donthugmeimscared,Don't Hug Me .I'm Scared,12,1976630,205787092,GB,Film,"Nov 9th, 2010",B,,https://youtube.com/channel/UCZOnoLKzoBItcEk5OsES2TA,,https://twitter.com/japelling,,https://plus.google.com/101426116561447199707,€384 - €6.1K,€4.6K - €73.7K
1553022793-572,https://socialblade.com/youtube/top/5000/mostsubscribed,THIS IS L&S,https://socialblade.com/youtube/channel/UC-rN2gfG9OhqitnrRPnPmHg,THIS IS L&S,278,1976358,234170537,US,People,"Mar 13th, 2017",B,,https://youtube.com/channel/UC-rN2gfG9OhqitnrRPnPmHg,null,,,https://youtube.com/channel/UC-rN2gfG9OhqitnrRPnPmHg,€1.5K - €23.3K,€17.5K - €280.1K
1553022789-571,https://socialblade.com/youtube/top/5000/mostsubscribed,?????,https://socialblade.com/youtube/c/brianmapps,?????,40,1976027,123559705,RU,People,"Jan 2nd, 2014",B,,https://youtube.com/channel/UCqKnRPukUH2KLEwi61jj2bA,,https://twitter.com/thebrianmaps,,https://www.instagram.com/brianmaps/,€492 - €7.9K,€5.9K - €94.5K
1553022746-560,https://socialblade.com/youtube/top/5000/mostsubscribed,Freememeskids,https://socialblade.com/youtube/c/freememeskidsyt,Freememeskids,44,1975451,278934707,FR,,"Dec 18th, 2017",D-,,https://youtube.com/channel/UCM6yPd-dzKvHhGptvrAmT5w,null,,,https://youtube.com/channel/UCM6yPd-dzKvHhGptvrAmT5w,€0 - €0,€0 - €0
1553022762-564,https://socialblade.com/youtube/top/5000/mostsubscribed,SMVLL,https://socialblade.com/youtube/c/smvll,SMVLL,39,1975072,61918618,ID,,"Jul 22nd, 2018",B+,,https://youtube.com/channel/UCOkZn0ar_6_tq5v4E-MGqqw,null,,,https://youtube.com/channel/UCOkZn0ar_6_tq5v4E-MGqqw,€3.1K - €49.5K,€37.1K - €593.6K
1553022765-565,https://socialblade.com/youtube/top/5000/mostsubscribed,RAZE,https://socialblade.com/youtube/c/razeofficial,RAZE,615,1974911,208668785,US,Entertainment,"Jul 30th, 2006",B,,https://youtube.com/channel/UCDWa6zseJM5upS4lXTAgaSQ,,https://instagram.com/razeofficial,,https://plus.google.com/113637817215415201519,€2.4K - €38.3K,€28.8K - €460.2K
1553022733-557,https://socialblade.com/youtube/top/5000/mostsubscribed,Mimi Lissa,https://socialblade.com/youtube/channel/UCv5JeGkAOUM4jP8mowYSEyg,Mimi Lissa,137,1974288,331278233,US,Entertainment,"Aug 29th, 2015",D-,,https://youtube.com/channel/UCv5JeGkAOUM4jP8mowYSEyg,null,,,https://youtube.com/channel/UCv5JeGkAOUM4jP8mowYSEyg,€0 - €0,€0 - €0
1553022771-566,https://socialblade.com/youtube/top/5000/mostsubscribed,Spencer FC,https://socialblade.com/youtube/c/spencerfc,Spencer FC,1064,1974254,633580050,GB,Games,"Mar 4th, 2013",B,,https://youtube.com/channel/UCWkr08nsQ9GuFvHgQYafi_w,,https://instagram.com/spenfc,,https://plus.google.com/117238869393742809789,€946 - €15.1K,€11.3K - €181.5K
1553022740-559,https://socialblade.com/youtube/top/5000/mostsubscribed,Sherine,https://socialblade.com/youtube/c/sherine,Sherine,21,1973967,335454211,EG,Music,"Apr 7th, 2013",B+,,https://youtube.com/channel/UC4FPEho0zT1W9gftBydPWIw,,https://www.instagram.com/sherine,,https://plus.google.com/108116779322384263630,€5.8K - €93K,€69.7K - €1.1M
1553022752-562,https://socialblade.com/youtube/top/5000/mostsubscribed,OPEN KIDS,https://socialblade.com/youtube/c/openkidsofficial,OPEN KIDS,338,1973365,748648106,UA,People,"Mar 23rd, 2010",B+,,https://youtube.com/channel/UCDlAJAQ-MWS277P2aN4A0MQ,,https://instagram.com/open_kids,,https://plus.google.com/105568503065190186801,€4.7K - €75.6K,€56.7K - €907K
1553022724-555,https://socialblade.com/youtube/top/5000/mostsubscribed,BucketHeadNation,https://socialblade.com/youtube/c/bucketheadnation,BucketHeadNation,437,1971184,277795464,US,Entertainment,"Jan 1st, 2016",B,,https://youtube.com/channel/UClhIWNuYrzoFfOQ49YX-5qQ,null,,,https://youtube.com/channel/UClhIWNuYrzoFfOQ49YX-5qQ,€1.2K - €19.9K,€14.9K - €238.4K
1553022730-556,https://socialblade.com/youtube/top/5000/mostsubscribed,Fuinha,https://socialblade.com/youtube/c/irmaosfuinhaofficial,Fuinha,215,1970798,89098012,BR,Comedy,"Oct 16th, 2015",B,,https://youtube.com/channel/UCWO367uvnCB49gyvuJzn97Q,,https://twitter.com/irmaos_fuinha,,https://www.instagram.com/robson_irmaosfuinha/,€400 - €6.4K,€4.8K - €76.9K
1553022716-553,https://socialblade.com/youtube/top/5000/mostsubscribed,Ohsusu TV,https://socialblade.com/youtube/c/ohsusutv,Ohsusu TV,428,1970711,275418163,VN,People,"Nov 17th, 2016",B,,https://youtube.com/channel/UCw3rnxog8t3HA2xd7QoVVJg,,https://www.facebook.com/groups/722102731262498/,,https://www.instagram.com/bap.ohsusu/,€1.2K - €19.4K,€14.6K - €233.2K
1553022710-551,https://socialblade.com/youtube/top/5000/mostsubscribed,Zoé,https://socialblade.com/youtube/c/zoethebandtv,Zoé,7,1970527,4930981,MX,Music,"Feb 1st, 2011",C,,https://youtube.com/channel/UCjstvmhLQiLmNDr7tiswbQg,,https://www.instagram.com/zoe_instagram,,https://plus.google.com/109362905353733551790,€0.53 - €9,€6 - €102
1553022696-548,https://socialblade.com/youtube/top/5000/mostsubscribed,Mr DegrEE,https://socialblade.com/youtube/channel/UCeYTfGpNCmVhlxjQxBDrGPA,Mr DegrEE,190,1969993,601599465,US,,"Jan 31st, 2017",B+,,https://youtube.com/channel/UCeYTfGpNCmVhlxjQxBDrGPA,null,,,https://youtube.com/channel/UCeYTfGpNCmVhlxjQxBDrGPA,€10.2K - €163.2K,€122.4K - €2M
1553022712-552,https://socialblade.com/youtube/top/5000/mostsubscribed,Ksysha Kids TV,https://socialblade.com/youtube/channel/UCJ9zQNZBzDHQqFfCTo7pD9Q,Ksysha Kids TV,89,1969673,594261841,US,,"Aug 8th, 2017",A-,,https://youtube.com/channel/UCJ9zQNZBzDHQqFfCTo7pD9Q,null,,,https://youtube.com/channel/UCJ9zQNZBzDHQqFfCTo7pD9Q,€21K - €335.6K,€251.7K - €4M
1553022666-541,https://socialblade.com/youtube/top/5000/mostsubscribed,United CUBE (CUBE Entertainment…,https://socialblade.com/youtube/user/theunitedcube,United CUBE (CUBE Entertainment Official…,1250,1968052,481546931,KR,Entertainment,"Aug 1st, 2012",B+,,https://youtube.com/channel/UC3lz95UPhKJW1aS3_za6SuQ,,https://twitter.com//cubeunited,,https://plus.google.com/109893839613915406183,€4.9K - €78.6K,€59K - €943.6K
1553022563-517,https://socialblade.com/youtube/top/5000/mostsubscribed,YimYam TV,https://socialblade.com/youtube/c/yimyamtv,YimYam TV,1362,1967278,1454836269,TH,Entertainment,"Jul 8th, 2015",A,,https://youtube.com/channel/UCcRu53iblqjNvJFFDLHikdA,,https://www.facebook.com/yimyamtv/,,https://plus.google.com/u/0/+yimyamtv,€32.2K - €515.5K,€386.6K - €6.2M
1553022572-519,https://socialblade.com/youtube/top/5000/mostsubscribed,Ssoftoons Hindi,https://socialblade.com/youtube/c/ssoftoonshindi,Ssoftoons Hindi,76,1966957,447213895,IN,Film,"Jan 2nd, 2016",A,,https://youtube.com/channel/UCXftqsHd3KSHLm_dJkf35yQ,null,,,https://youtube.com/channel/UCXftqsHd3KSHLm_dJkf35yQ,€19.7K - €315.8K,€236.9K - €3.8M
1553022594-524,https://socialblade.com/youtube/top/5000/mostsubscribed,Educa learning,https://socialblade.com/youtube/c/educalearning,Educa learning,362,1966683,118921477,IN,People,"Jan 3rd, 2017",B-,,https://youtube.com/channel/UCGFiLsAujWrKmp2Q9X2dmbA,null,,,https://youtube.com/channel/UCGFiLsAujWrKmp2Q9X2dmbA,€17.4K - €279K,€209.3K - €3.3M
1553022655-539,https://socialblade.com/youtube/top/5000/mostsubscribed,SteveTheGamer55,https://socialblade.com/youtube/user/stevetrackboyz55,SteveTheGamer55,3096,1966266,562439976,US,Games,"Feb 28th, 2011",B+,,https://youtube.com/channel/UCbItyvYa6cqvqtwlU2E9-wA,,https://instagram.com/stevethegamer55,,https://plus.google.com/u/0/b/104877540939332434301/104877540939332434301/posts,€3.8K - €61.4K,€46.1K - €737.3K
1553022680-544,https://socialblade.com/youtube/top/5000/mostsubscribed,JustMarcus,https://socialblade.com/youtube/c/itsjustmarcus,JustMarcus,569,1966206,180705527,GB,People,"Feb 14th, 2011",B-,,https://youtube.com/channel/UCIHHYnpaqR8njCYf9fLEgLw,,https://youtube.com/channel/UCIHHYnpaqR8njCYf9fLEgLw,,https://plus.google.com/100473677156717817418,€79 - €1.3K,€945 - €15.1K
1553022678-543,https://socialblade.com/youtube/top/5000/mostsubscribed,ChrisJedayVEVO,https://socialblade.com/youtube/channel/UCju1vMbirSfO9d-j6kYFZBg,ChrisJedayVEVO,4,1965787,1328556600,,Music,"Jun 13th, 2016",B,,https://youtube.com/channel/UCju1vMbirSfO9d-j6kYFZBg,null,,,https://youtube.com/channel/UCju1vMbirSfO9d-j6kYFZBg,€3.4K - €54.5K,€40.9K - €654.2K
1553022672-542,https://socialblade.com/youtube/top/5000/mostsubscribed,2ChainzVEVO,https://socialblade.com/youtube/user/2chainzvevo,2ChainzVEVO,97,1965732,1175508691,US,Music,"Feb 13th, 2012",B+,,https://youtube.com/channel/UCeTDWSJawSuNbBEURTC6w_A,,https://youtube.com/channel/UCeTDWSJawSuNbBEURTC6w_A,,https://plus.google.com/100098556240988690447,€5.8K - €93.5K,€70.1K - €1.1M
